#FILE,SEQUENCE,START,END,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,ISOLATE_ID
/home/ryder/AMR_PROJECT/assemblies/11791_3_83.fa,ERZ3166218.55,8657,9130,dfrA17_1,1-474/474,===============,0/0,100.0,100.0,resfinder,FJ460238,11791_3_83
/home/ryder/AMR_PROJECT/assemblies/11791_3_83.fa,ERZ3166218.55,9149,9315,aadA1_1,1-174/972,===...../......,3/7,17.18,95.98,resfinder,X02340,11791_3_83
/home/ryder/AMR_PROJECT/assemblies/11791_3_83.fa,ERZ3166218.69,1012,2217,tet(B)_4,1-1206/1206,===============,0/0,100.0,100.0,resfinder,AF326777,11791_3_83
/home/ryder/AMR_PROJECT/assemblies/11791_3_83.fa,ERZ3166218.69,4475,4542,catB4_1,442-509/549,............==.,0/0,12.39,100.0,resfinder,EU935739,11791_3_83
/home/ryder/AMR_PROJECT/assemblies/11658_5_5.fa,ERZ3164320.30,40240,41100,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11658_5_5
/home/ryder/AMR_PROJECT/assemblies/11658_5_5.fa,ERZ3164320.44,69,990,mph(A)_2,1-921/921,========/======,1/1,100.0,99.67,resfinder,U36578,11658_5_5
/home/ryder/AMR_PROJECT/assemblies/11658_5_5.fa,ERZ3164320.44,6285,7211,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,11658_5_5
/home/ryder/AMR_PROJECT/assemblies/11658_5_5.fa,ERZ3164320.44,7671,8459,aadA5_1,1-789/789,===============,0/0,100.0,100.0,resfinder,AF137361,11658_5_5
/home/ryder/AMR_PROJECT/assemblies/11658_5_5.fa,ERZ3164320.44,8590,9063,dfrA17_1,1-474/474,===============,0/0,100.0,100.0,resfinder,FJ460238,11658_5_5
/home/ryder/AMR_PROJECT/assemblies/11658_5_5.fa,ERZ3164320.44,9082,9248,aadA1_1,1-174/972,===...../......,3/7,17.18,95.98,resfinder,X02340,11658_5_5
/home/ryder/AMR_PROJECT/assemblies/11658_5_5.fa,ERZ3164320.47,10075,10141,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11658_5_5
/home/ryder/AMR_PROJECT/assemblies/11658_5_5.fa,ERZ3164320.59,3590,3657,catB4_1,442-509/549,............==.,0/0,12.39,100.0,resfinder,EU935739,11658_5_5
/home/ryder/AMR_PROJECT/assemblies/11658_5_5.fa,ERZ3164320.83,671,777,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11658_5_5
/home/ryder/AMR_PROJECT/assemblies/11679_7_79.fa,ERZ3166109.49,1204,2064,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11679_7_79
/home/ryder/AMR_PROJECT/assemblies/11657_5_95.fa,ERZ3166207.3,29317,30116,aadA1_1,170-972/972,..======/======,1/3,82.3,99.38,resfinder,X02340,11657_5_95
/home/ryder/AMR_PROJECT/assemblies/11657_5_95.fa,ERZ3166207.3,30782,31255,dfrA1_1,1-474/474,===============,0/0,100.0,100.0,resfinder,X00926,11657_5_95
/home/ryder/AMR_PROJECT/assemblies/11657_5_95.fa,ERZ3166207.3,125952,127151,tet(A)_4,1-1200/1200,===============,0/0,100.0,100.0,resfinder,AJ517790,11657_5_95
/home/ryder/AMR_PROJECT/assemblies/11657_5_95.fa,ERZ3166207.30,42999,43835,strB_1,1-837/837,===============,0/0,100.0,99.88,resfinder,M96392,11657_5_95
/home/ryder/AMR_PROJECT/assemblies/11657_5_95.fa,ERZ3166207.30,43835,44638,strA_4,1-804/804,===============,0/0,100.0,100.0,resfinder,AF321551,11657_5_95
/home/ryder/AMR_PROJECT/assemblies/11657_5_95.fa,ERZ3166207.30,48049,48909,blaTEM-158_1,1-861/861,===============,0/0,100.0,99.77,resfinder,EF534736,11657_5_95
/home/ryder/AMR_PROJECT/assemblies/11657_5_95.fa,ERZ3166207.48,11566,11921,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,11657_5_95
/home/ryder/AMR_PROJECT/assemblies/18090_7_79.fa,ERZ3485095.15,29590,29945,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.63,resfinder,AB061440,18090_7_79
/home/ryder/AMR_PROJECT/assemblies/18090_7_79.fa,ERZ3485095.17,2352,3008,QnrS4_1,1-657/657,===============,0/0,100.0,100.0,resfinder,FJ418153,18090_7_79
/home/ryder/AMR_PROJECT/assemblies/18090_7_79.fa,ERZ3485095.18,16244,17449,tet(B)_4,1-1206/1206,===============,0/0,100.0,100.0,resfinder,AF326777,18090_7_79
/home/ryder/AMR_PROJECT/assemblies/18090_7_79.fa,ERZ3485095.39,6205,7404,tet(A)_4,1-1200/1200,===============,0/0,100.0,99.92,resfinder,AJ517790,18090_7_79
/home/ryder/AMR_PROJECT/assemblies/18090_7_79.fa,ERZ3485095.48,1784,2659,blaCTX-M-55_2,1-876/876,===============,0/0,100.0,100.0,resfinder,GQ456159,18090_7_79
/home/ryder/AMR_PROJECT/assemblies/18090_7_79.fa,ERZ3485095.50,1118,1978,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,18090_7_79
/home/ryder/AMR_PROJECT/assemblies/11658_3_87.fa,ERZ3166173.129,741,807,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11658_3_87
/home/ryder/AMR_PROJECT/assemblies/11658_3_87.fa,ERZ3166173.56,13640,13746,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11658_3_87
/home/ryder/AMR_PROJECT/assemblies/11658_3_87.fa,ERZ3166173.61,1,66,catB4_1,443-508/549,............==.,0/0,12.02,100.0,resfinder,EU935739,11658_3_87
/home/ryder/AMR_PROJECT/assemblies/11658_3_87.fa,ERZ3166173.61,136,1057,mph(A)_2,1-921/921,========/======,1/1,100.0,99.67,resfinder,U36578,11658_3_87
/home/ryder/AMR_PROJECT/assemblies/11658_3_87.fa,ERZ3166173.61,6352,7278,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,11658_3_87
/home/ryder/AMR_PROJECT/assemblies/11658_3_87.fa,ERZ3166173.61,7738,8526,aadA5_1,1-789/789,===============,0/0,100.0,100.0,resfinder,AF137361,11658_3_87
/home/ryder/AMR_PROJECT/assemblies/11658_3_87.fa,ERZ3166173.61,8657,9130,dfrA17_1,1-474/474,===============,0/0,100.0,100.0,resfinder,FJ460238,11658_3_87
/home/ryder/AMR_PROJECT/assemblies/11658_3_87.fa,ERZ3166173.61,9149,9315,aadA1_1,1-174/972,===...../......,3/7,17.18,95.98,resfinder,X02340,11658_3_87
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.56,283,389,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.56,22129,22208,catB4_1,442-521/549,............===,0/0,14.57,100.0,resfinder,EU935739,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.6,22675,23030,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.63,resfinder,AB061440,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.78,1097,2302,tet(B)_4,1-1206/1206,===============,0/0,100.0,100.0,resfinder,AF326777,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.81,1,86,catB4_1,434-519/549,...........====,0/0,15.66,96.51,resfinder,EU935739,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.81,1303,2178,blaCTX-M-15_23,1-876/876,===============,0/0,100.0,100.0,resfinder,DQ302097,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.82,396,1322,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.82,1782,2570,aadA5_1,1-789/789,===============,0/0,100.0,100.0,resfinder,AF137361,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.82,2701,3174,dfrA17_1,1-474/474,===============,0/0,100.0,100.0,resfinder,FJ460238,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.82,3193,3359,aadA1_1,1-174/972,===...../......,3/7,17.18,95.98,resfinder,X02340,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.87,1,78,catB4_1,443-520/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.87,148,1069,mph(A)_2,1-921/921,========/======,1/1,100.0,99.67,resfinder,U36578,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.87,3601,3679,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.91,123,983,aac(3)-IIa_1,1-861/861,===============,0/0,100.0,99.77,resfinder,X51534,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.91,2680,2757,catB4_1,443-520/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.93,1,520,catB4_1,1-520/549,===============,0/0,94.72,100.0,resfinder,EU935739,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.93,658,1488,blaOXA-1_1,1-831/831,===============,0/0,100.0,100.0,resfinder,J02967,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.93,1619,2218,aac(6')Ib-cr_1,1-600/600,===============,0/0,100.0,100.0,resfinder,DQ303918,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/18090_7_9.fa,ERZ3485008.93,2265,2343,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_7_9
/home/ryder/AMR_PROJECT/assemblies/11679_7_60.fa,ERZ3165851.43,12752,12859,catB4_1,442-549/549,............===,0/0,19.67,100.0,resfinder,EU935739,11679_7_60
/home/ryder/AMR_PROJECT/assemblies/11657_6_45.fa,ERZ3165390.16,23340,23695,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,11657_6_45
/home/ryder/AMR_PROJECT/assemblies/11657_6_45.fa,ERZ3165390.26,14957,15063,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11657_6_45
/home/ryder/AMR_PROJECT/assemblies/11657_6_45.fa,ERZ3165390.49,215,1075,blaTEM-1C_5,1-861/861,===============,0/0,100.0,100.0,resfinder,FJ560503,11657_6_45
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.106,1,68,catB4_1,441-508/549,............==.,0/0,12.39,100.0,resfinder,EU935739,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.118,1,107,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.60,16483,16556,catB4_1,436-509/549,...........===.,0/0,13.48,97.3,resfinder,EU935739,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.74,1,67,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.74,1930,2745,sul2_3,1-816/816,===============,0/0,100.0,100.0,resfinder,HQ840942,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.74,2806,3609,strA_4,1-804/804,===============,0/0,100.0,100.0,resfinder,AF321551,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.74,3609,4445,strB_1,1-837/837,===============,0/0,100.0,100.0,resfinder,M96392,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.74,4453,4517,catB4_1,442-506/549,............==.,0/0,11.84,100.0,resfinder,EU935739,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.92,1,75,catB4_1,435-508/549,......../...==.,1/1,13.48,97.33,resfinder,EU935739,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.92,67,914,sul1_2,1-848/927,==============.,0/0,91.48,100.0,resfinder,CP002151,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.92,1298,1871,dfrA7_1,1-570/570,========/======,3/4,100.0,98.78,resfinder,AJ419170,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.92,1877,2056,aadA1_1,1-187/972,===...../......,3/7,18.52,93.58,resfinder,X02340,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_3_76.fa,ERZ3166037.99,433,1293,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11658_3_76
/home/ryder/AMR_PROJECT/assemblies/11658_7_49.fa,ERZ3165010.12,110660,111015,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,11658_7_49
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.26,2007,3206,tet(A)_4,1-1200/1200,===============,0/0,100.0,100.0,resfinder,AJ517790,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.39,1,78,catB4_1,443-520/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.42,1092,1952,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.42,2183,3019,strB_1,1-837/837,===============,0/0,100.0,99.88,resfinder,M96392,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.42,3019,3822,strA_4,1-804/804,===============,0/0,100.0,99.88,resfinder,AF321551,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.42,3883,4698,sul2_2,1-816/816,===============,0/0,100.0,100.0,resfinder,GQ421466,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.42,9754,9832,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.43,1,80,catB4_1,442-521/549,............===,0/0,14.57,100.0,resfinder,EU935739,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.43,1929,2804,blaCTX-M-55_2,1-876/876,===============,0/0,100.0,100.0,resfinder,GQ456159,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.43,7445,8101,QnrS1_1,1-657/657,===============,0/0,100.0,100.0,resfinder,AB187515,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.43,8580,8686,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.48,1,78,catB4_1,443-520/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.50,1,78,catB4_1,442-519/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.53,1461,1628,aadA1_1,1-175/972,===...../......,3/7,17.28,96.0,resfinder,X02340,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.53,1635,2117,dfrA14_1,1-483/483,===============,0/0,100.0,99.59,resfinder,DQ388123,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.54,1,77,catB4_1,443-519/549,............===,0/0,14.03,100.0,resfinder,EU935739,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.54,353,1213,aac(3)-IId_1,1-861/861,===============,0/0,100.0,99.88,resfinder,EU022314,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.54,1857,1937,catB4_1,440-520/549,............===,0/0,14.75,100.0,resfinder,EU935739,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/18090_6_92.fa,ERZ3484639.9,25782,26137,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.63,resfinder,AB061440,18090_6_92
/home/ryder/AMR_PROJECT/assemblies/11658_7_41.fa,ERZ3164933.45,16270,16625,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,11658_7_41
/home/ryder/AMR_PROJECT/assemblies/11658_7_41.fa,ERZ3164933.77,148,1008,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11658_7_41
/home/ryder/AMR_PROJECT/assemblies/11658_7_41.fa,ERZ3164933.82,1122,2321,tet(A)_4,1-1200/1200,===============,0/0,100.0,100.0,resfinder,AJ517790,11658_7_41
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.126,1,107,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.33,8938,9293,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.56,11818,11985,aadA1_1,1-175/972,===...../......,3/7,17.28,96.0,resfinder,X02340,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.56,12001,12474,dfrA5_1,1-474/474,===============,0/0,100.0,100.0,resfinder,X12868,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.56,12573,12640,catB4_1,442-509/549,............==.,0/0,12.39,100.0,resfinder,EU935739,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.75,1,67,catB4_1,442-508/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.75,75,911,strB_1,1-837/837,===============,0/0,100.0,100.0,resfinder,M96392,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.75,911,1714,strA_4,1-804/804,===============,0/0,100.0,100.0,resfinder,AF321551,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.75,1775,2590,sul2_3,1-816/816,===============,0/0,100.0,100.0,resfinder,HQ840942,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.75,4453,4519,catB4_1,443-509/549,............==.,0/0,12.2,100.0,resfinder,EU935739,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_3_91.fa,ERZ3166270.96,602,1462,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11658_3_91
/home/ryder/AMR_PROJECT/assemblies/11658_7_72.fa,ERZ3165786.49,16752,17107,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,11658_7_72
/home/ryder/AMR_PROJECT/assemblies/11658_4_23.fa,ERZ3164768.25,19166,19272,catB4_1,443-549/549,............===,0/0,19.49,100.0,resfinder,EU935739,11658_4_23
/home/ryder/AMR_PROJECT/assemblies/11658_4_23.fa,ERZ3164768.25,21083,21874,sul3_2,1-792/792,===============,0/0,100.0,100.0,resfinder,AJ459418,11658_4_23
/home/ryder/AMR_PROJECT/assemblies/11658_4_23.fa,ERZ3164768.25,23556,24357,aadA1_1,171-972/972,..=============,0/0,82.51,99.75,resfinder,X02340,11658_4_23
/home/ryder/AMR_PROJECT/assemblies/11658_4_23.fa,ERZ3164768.25,24440,25699,cmlA1_1,1-1260/1260,===============,0/0,100.0,99.92,resfinder,M64556,11658_4_23
/home/ryder/AMR_PROJECT/assemblies/11658_4_23.fa,ERZ3164768.25,25961,26752,aadA2_2,1-792/792,===============,0/0,100.0,99.75,resfinder,JQ364967,11658_4_23
/home/ryder/AMR_PROJECT/assemblies/11658_4_23.fa,ERZ3164768.25,28385,28550,aadA1_1,1-173/972,===...../......,3/7,17.08,95.38,resfinder,X02340,11658_4_23
/home/ryder/AMR_PROJECT/assemblies/11658_4_23.fa,ERZ3164768.25,72907,73767,blaTEM-1D_83,1-861/861,===============,0/0,100.0,100.0,resfinder,AF188200,11658_4_23
/home/ryder/AMR_PROJECT/assemblies/18090_8_6.fa,ERZ3485401.2,11774,11881,catB4_1,442-549/549,............===,0/0,19.67,100.0,resfinder,EU935739,18090_8_6
/home/ryder/AMR_PROJECT/assemblies/18090_8_6.fa,ERZ3485401.2,12012,12668,QnrS1_1,1-657/657,===============,0/0,100.0,100.0,resfinder,AB187515,18090_8_6
/home/ryder/AMR_PROJECT/assemblies/18090_8_6.fa,ERZ3485401.2,18450,19325,blaCTX-M-14_1,1-876/876,===============,0/0,100.0,100.0,resfinder,AF252622,18090_8_6
/home/ryder/AMR_PROJECT/assemblies/18090_8_6.fa,ERZ3485401.39,9888,10243,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,18090_8_6
/home/ryder/AMR_PROJECT/assemblies/18090_8_6.fa,ERZ3485401.76,1742,2955,floR_2,1-1214/1215,===============,0/0,99.92,98.19,resfinder,AF118107,18090_8_6
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.34,7242,7597,tet(34)_1,66-421/465,.=======/=====.,2/2,76.34,75.35,resfinder,AB061440,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.48,1,80,catB4_1,441-520/549,............===,0/0,14.57,100.0,resfinder,EU935739,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.57,297,404,catB4_1,442-549/549,............===,0/0,19.67,100.0,resfinder,EU935739,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.57,2263,3078,sul2_2,1-816/816,===============,0/0,100.0,100.0,resfinder,GQ421466,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.57,5582,6795,floR_2,1-1214/1215,===============,0/0,99.92,98.11,resfinder,AF118107,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.57,15199,15374,aadA1_1,1-184/972,===...../......,4/8,18.11,94.56,resfinder,X02340,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.57,15371,15868,dfrA12_1,1-498/498,===============,0/0,100.0,100.0,resfinder,AB571791,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.57,16276,17067,aadA1_2,1-792/792,===============,0/0,100.0,99.37,resfinder,FJ591054,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.57,18749,19540,sul3_2,1-792/792,===============,0/0,100.0,100.0,resfinder,AJ459418,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.57,21301,22530,mef(B)_1,1-1230/1230,===============,0/0,100.0,100.0,resfinder,FJ196385,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.57,22994,23072,catB4_1,443-521/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.78,1859,2734,blaCTX-M-55_2,1-876/876,===============,0/0,100.0,100.0,resfinder,GQ456159,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.78,7375,8031,QnrS1_1,1-657/657,===============,0/0,100.0,100.0,resfinder,AB187515,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.83,1286,2491,tet(B)_4,1-1206/1206,===============,0/0,100.0,100.0,resfinder,AF326777,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.90,1,79,catB4_1,442-520/549,............===,0/0,14.39,100.0,resfinder,EU935739,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.91,2709,3569,aac(3)-IId_1,1-861/861,===============,0/0,100.0,99.88,resfinder,EU022314,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.95,400,2319,tet(M)_8,1-1920/1920,===============,0/0,100.0,96.15,resfinder,X04388,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.95,3164,3241,catB4_1,442-519/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.96,1175,2035,blaTEM-1B_1,1-861/861,===============,0/0,100.0,99.88,resfinder,JF910132,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/18090_7_56.fa,ERZ3485853.97,1,78,catB4_1,443-520/549,............===,0/0,14.21,100.0,resfinder,EU935739,18090_7_56
/home/ryder/AMR_PROJECT/assemblies/11658_7_59.fa,ERZ3165274.41,26889,27749,blaTEM-110_1,1-861/861,===============,0/0,100.0,99.77,resfinder,AY072920,11658_7_59
/home/ryder/AMR_PROJECT/assemblies/11658_7_59.fa,ERZ3165274.69,751,1224,dfrA1_1,1-474/474,===============,0/0,100.0,100.0,resfinder,X00926,11658_7_59
/home/ryder/AMR_PROJECT/assemblies/11658_5_66.fa,ERZ3165174.45,7821,8681,blaTEM-1B_1,1-861/861,===============,0/0,100.0,100.0,resfinder,JF910132,11658_5_66
/home/ryder/AMR_PROJECT/assemblies/11658_5_66.fa,ERZ3165174.47,1,66,catB4_1,443-508/549,............==.,0/0,12.02,100.0,resfinder,EU935739,11658_5_66
/home/ryder/AMR_PROJECT/assemblies/11658_5_66.fa,ERZ3165174.47,136,1057,mph(A)_2,1-921/921,========/======,1/1,100.0,99.67,resfinder,U36578,11658_5_66
/home/ryder/AMR_PROJECT/assemblies/11658_5_66.fa,ERZ3165174.47,6352,7278,sul1_2,1-927/927,===============,0/0,100.0,100.0,resfinder,CP002151,11658_5_66
/home/ryder/AMR_PROJECT/assemblies/11658_5_66.fa,ERZ3165174.47,7738,8526,aadA5_1,1-789/789,===============,0/0,100.0,100.0,resfinder,AF137361,11658_5_66
/home/ryder/AMR_PROJECT/assemblies/11658_5_66.fa,ERZ3165174.47,8657,9130,dfrA17_1,1-474/474,===============,0/0,100.0,100.0,resfinder,FJ460238,11658_5_66
/home/ryder/AMR_PROJECT/assemblies/11658_5_66.fa,ERZ3165174.47,9149,9315,aadA1_1,1-174/972,===...../......,3/7,17.18,95.98,resfinder,X02340,11658_5_66
/home/ryder/AMR_PROJECT/assemblies/11658_5_66.fa,ERZ3165174.47,11148,11213,catB4_1,443-508/549,............==.,0/0,12.02,100.0,resfinder,EU935739,11658_5_66
