#FILE,SEQUENCE,START,END,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,ISOLATE_ID
/home/ryder/AMR_PROJECT/assemblies/11679_7_76.fa,ERZ3166062.26,21179,21552,IncX1_1,1-374/374,===============,0/0,100.0,97.86,plasmidfinder,EU370913,11679_7_76
/home/ryder/AMR_PROJECT/assemblies/11679_7_76.fa,ERZ3166062.26,46358,46486,ColRNAI_1,1-128/130,========/======,1/1,98.46,84.5,plasmidfinder,DQ298019,11679_7_76
/home/ryder/AMR_PROJECT/assemblies/11679_7_76.fa,ERZ3166062.54,2797,2950,Col156_1,1-154/154,===============,0/0,100.0,99.35,plasmidfinder,NC_009781,11679_7_76
/home/ryder/AMR_PROJECT/assemblies/11658_4_87.fa,ERZ3165999.27,18539,18777,pENTAS02_1,648-886/979,......../.====.,2/2,24.31,75.83,plasmidfinder,CP003028,11658_4_87
/home/ryder/AMR_PROJECT/assemblies/11658_4_87.fa,ERZ3165999.54,140,589,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11658_4_87
/home/ryder/AMR_PROJECT/assemblies/11658_4_2.fa,ERZ3164307.25,37856,38116,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11658_4_2
/home/ryder/AMR_PROJECT/assemblies/11658_3_42.fa,ERZ3165578.28,5551,5866,IncI2_1_Delta,1-316/316,===============,0/0,100.0,98.42,plasmidfinder,AP002527,11658_3_42
/home/ryder/AMR_PROJECT/assemblies/11658_3_42.fa,ERZ3165578.30,4015,4275,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11658_3_42
/home/ryder/AMR_PROJECT/assemblies/11658_3_42.fa,ERZ3165578.58,6375,6748,IncX4_1,1-374/374,===============,0/0,100.0,100.0,plasmidfinder,CP002895,11658_3_42
/home/ryder/AMR_PROJECT/assemblies/11658_3_42.fa,ERZ3165578.60,3433,3820,IncFIA_1,1-388/388,===============,0/0,100.0,99.74,plasmidfinder,AP001918,11658_3_42
/home/ryder/AMR_PROJECT/assemblies/11658_3_42.fa,ERZ3165578.64,913,1043,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11658_3_42
/home/ryder/AMR_PROJECT/assemblies/11658_3_42.fa,ERZ3165578.67,3945,4064,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11658_3_42
/home/ryder/AMR_PROJECT/assemblies/11658_7_7.fa,ERZ3164383.129,1,262,IncFIC(FII)_1,1-261/499,========/......,1/1,52.3,95.42,plasmidfinder,AP001918,11658_7_7
/home/ryder/AMR_PROJECT/assemblies/11658_7_7.fa,ERZ3164383.40,1936,2617,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,97.65,plasmidfinder,AP001918,11658_7_7
/home/ryder/AMR_PROJECT/assemblies/11658_7_7.fa,ERZ3164383.48,3433,3820,IncFIA_1,1-388/388,===============,0/0,100.0,99.74,plasmidfinder,AP001918,11658_7_7
/home/ryder/AMR_PROJECT/assemblies/11658_7_7.fa,ERZ3164383.74,356,557,Col8282_1,4-205/207,===============,0/0,97.58,89.6,plasmidfinder,DQ995353,11658_7_7
/home/ryder/AMR_PROJECT/assemblies/11658_7_7.fa,ERZ3164383.78,322,452,ColRNAI_1,1-130/130,========/======,1/1,100.0,87.79,plasmidfinder,DQ298019,11658_7_7
/home/ryder/AMR_PROJECT/assemblies/11658_7_7.fa,ERZ3164383.82,2272,2376,IncFIC(FII)_1,196-299/499,.....===/=.....,1/1,20.84,87.62,plasmidfinder,AP001918,11658_7_7
/home/ryder/AMR_PROJECT/assemblies/11658_7_7.fa,ERZ3164383.85,1607,1799,ColpVC_1,1-193/193,===============,0/0,100.0,98.45,plasmidfinder,JX133088,11658_7_7
/home/ryder/AMR_PROJECT/assemblies/11658_7_7.fa,ERZ3164383.99,1,306,IncFIC(FII)_1,196-499/499,.....===/======,4/4,60.72,77.2,plasmidfinder,AP001918,11658_7_7
/home/ryder/AMR_PROJECT/assemblies/11657_6_52.fa,ERZ3165569.53,4899,5029,ColRNAI_1,1-130/130,========/======,1/1,100.0,87.02,plasmidfinder,DQ298019,11657_6_52
/home/ryder/AMR_PROJECT/assemblies/11657_6_52.fa,ERZ3165569.57,4543,4694,Col156_1,1-152/154,===============,0/0,98.7,90.79,plasmidfinder,NC_009781,11657_6_52
/home/ryder/AMR_PROJECT/assemblies/11657_6_52.fa,ERZ3165569.59,1033,1152,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11657_6_52
/home/ryder/AMR_PROJECT/assemblies/11657_6_52.fa,ERZ3165569.63,4930,5083,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11657_6_52
/home/ryder/AMR_PROJECT/assemblies/11657_6_52.fa,ERZ3165569.90,215,476,Col(MG828)_1,1-262/262,===============,0/0,100.0,91.98,plasmidfinder,NC_008486,11657_6_52
/home/ryder/AMR_PROJECT/assemblies/11679_4_14.fa,ERZ3164805.40,32255,32628,IncX1_1,1-374/374,===============,0/0,100.0,98.66,plasmidfinder,EU370913,11679_4_14
/home/ryder/AMR_PROJECT/assemblies/11679_4_14.fa,ERZ3164805.40,33275,33617,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,11679_4_14
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.108,1418,1569,Col156_1,1-152/154,===============,0/0,98.7,90.79,plasmidfinder,NC_009781,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.115,2499,2629,ColRNAI_1,1-130/130,========/======,1/1,100.0,87.79,plasmidfinder,DQ298019,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.117,971,1090,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.148,51,253,Col(MG828)_1,60-262/262,...============,0/0,77.48,93.6,plasmidfinder,NC_008486,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.149,341,533,Col(MP18)_1,1-193/193,===============,0/0,100.0,100.0,plasmidfinder,NC_013652,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.155,82,274,ColpVC_1,1-193/193,===============,0/0,100.0,100.0,plasmidfinder,JX133088,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.20,12860,13019,IncB/O/K/Z_2,1-160/160,===============,0/0,100.0,100.0,plasmidfinder,GU256641,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.232,1,95,IncFIC(FII)_1,205-299/499,......===......,0/0,19.04,87.37,plasmidfinder,AP001918,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.258,99,252,Col156_1,1-154/154,===============,0/0,100.0,97.4,plasmidfinder,NC_009781,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.81,8295,8976,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.83,16009,16267,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,100.0,plasmidfinder,CP003035,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_5_23.fa,ERZ3165083.89,12597,12839,IncFII(pRSB107)_1_pRSB107,1-242/261,========/=====.,1/1,92.72,95.89,plasmidfinder,AJ851089,11679_5_23
/home/ryder/AMR_PROJECT/assemblies/11679_8_3.fa,ERZ3164641.22,9673,10171,IncFIC(FII)_1,1-499/499,===============,0/0,100.0,98.4,plasmidfinder,AP001918,11679_8_3
/home/ryder/AMR_PROJECT/assemblies/11679_8_3.fa,ERZ3164641.25,217,559,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,11679_8_3
/home/ryder/AMR_PROJECT/assemblies/11679_8_3.fa,ERZ3164641.25,1206,1579,IncX1_1,1-374/374,===============,0/0,100.0,98.66,plasmidfinder,EU370913,11679_8_3
/home/ryder/AMR_PROJECT/assemblies/11679_8_3.fa,ERZ3164641.30,13228,14222,pSL483_1,1-995/995,===============,0/0,100.0,93.37,plasmidfinder,CP001137,11679_8_3
/home/ryder/AMR_PROJECT/assemblies/11679_8_3.fa,ERZ3164641.40,4379,5060,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.24,plasmidfinder,AP001918,11679_8_3
/home/ryder/AMR_PROJECT/assemblies/11679_8_3.fa,ERZ3164641.45,4150,4303,Col156_1,1-154/154,===============,0/0,100.0,91.56,plasmidfinder,NC_009781,11679_8_3
/home/ryder/AMR_PROJECT/assemblies/11679_8_3.fa,ERZ3164641.81,794,948,IncB/O/K/Z_2,1-154/160,========/======,3/3,95.62,94.87,plasmidfinder,GU256641,11679_8_3
/home/ryder/AMR_PROJECT/assemblies/11679_8_3.fa,ERZ3164641.97,261,409,IncB/O/K/Z_4,1-149/149,===============,0/0,100.0,97.31,plasmidfinder,FN868832,11679_8_3
/home/ryder/AMR_PROJECT/assemblies/11658_4_65.fa,ERZ3165709.44,14332,14719,IncFIA_1,1-388/388,===============,0/0,100.0,99.74,plasmidfinder,AP001918,11658_4_65
/home/ryder/AMR_PROJECT/assemblies/11658_4_65.fa,ERZ3165709.46,12986,13246,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11658_4_65
/home/ryder/AMR_PROJECT/assemblies/11658_4_65.fa,ERZ3165709.63,3690,3891,Col8282_1,4-205/207,===============,0/0,97.58,89.6,plasmidfinder,DQ995353,11658_4_65
/home/ryder/AMR_PROJECT/assemblies/11658_4_65.fa,ERZ3165709.93,2,222,Col(MG828)_1,42-262/262,..=============,0/0,84.35,91.86,plasmidfinder,NC_008486,11658_4_65
/home/ryder/AMR_PROJECT/assemblies/18090_7_85.fa,ERZ3485158.11,13191,13610,IncHI1A_1,1-420/420,===============,0/0,100.0,100.0,plasmidfinder,AF250878,18090_7_85
/home/ryder/AMR_PROJECT/assemblies/18090_7_85.fa,ERZ3485158.11,26687,27226,IncHI1B(R27)_1_R27,1-540/540,===============,0/0,100.0,100.0,plasmidfinder,AF250878,18090_7_85
/home/ryder/AMR_PROJECT/assemblies/18090_7_85.fa,ERZ3485158.15,73308,73867,IncFIB(pKPHS1)_1_pKPHS1,1-560/560,========/======,4/8,99.29,76.06,plasmidfinder,CP003223,18090_7_85
/home/ryder/AMR_PROJECT/assemblies/18090_7_85.fa,ERZ3485158.24,28009,28324,IncI2_1_Delta,1-316/316,===============,0/0,100.0,97.15,plasmidfinder,AP002527,18090_7_85
/home/ryder/AMR_PROJECT/assemblies/18090_7_85.fa,ERZ3485158.26,14853,14994,IncI1_1_Alpha,1-142/142,===============,0/0,100.0,99.3,plasmidfinder,AP005147,18090_7_85
/home/ryder/AMR_PROJECT/assemblies/18090_7_85.fa,ERZ3485158.50,505,892,IncFIA(HI1)_1_HI1,1-388/388,===============,0/0,100.0,100.0,plasmidfinder,AF250878,18090_7_85
/home/ryder/AMR_PROJECT/assemblies/11658_6_24.fa,ERZ3164485.100,141,590,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11658_6_24
/home/ryder/AMR_PROJECT/assemblies/11658_6_24.fa,ERZ3164485.142,1443,1635,ColpVC_1,1-193/193,===============,0/0,100.0,98.96,plasmidfinder,JX133088,11658_6_24
/home/ryder/AMR_PROJECT/assemblies/11658_6_24.fa,ERZ3164485.36,43275,43434,IncB/O/K/Z_2,1-160/160,===============,0/0,100.0,100.0,plasmidfinder,GU256641,11658_6_24
/home/ryder/AMR_PROJECT/assemblies/11658_6_24.fa,ERZ3164485.63,8426,9107,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11658_6_24
/home/ryder/AMR_PROJECT/assemblies/11658_6_24.fa,ERZ3164485.68,3390,3648,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11658_6_24
/home/ryder/AMR_PROJECT/assemblies/11658_6_24.fa,ERZ3164485.75,6686,6827,Col156_1,13-154/154,.==============,0/0,92.21,98.59,plasmidfinder,NC_009781,11658_6_24
/home/ryder/AMR_PROJECT/assemblies/11658_6_24.fa,ERZ3164485.92,4984,5137,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11658_6_24
/home/ryder/AMR_PROJECT/assemblies/18090_7_67.fa,ERZ3484847.118,1787,2160,IncX1_1,1-374/374,===============,0/0,100.0,98.66,plasmidfinder,EU370913,18090_7_67
/home/ryder/AMR_PROJECT/assemblies/18090_7_67.fa,ERZ3484847.133,2702,3089,IncFIA(HI1)_1_HI1,1-388/388,===============,0/0,100.0,98.71,plasmidfinder,AF250878,18090_7_67
/home/ryder/AMR_PROJECT/assemblies/18090_7_67.fa,ERZ3484847.156,1106,1482,IncX1_4,1-377/377,===============,0/0,100.0,98.94,plasmidfinder,JN935898,18090_7_67
/home/ryder/AMR_PROJECT/assemblies/18090_7_67.fa,ERZ3484847.160,2776,3457,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,97.65,plasmidfinder,AP001918,18090_7_67
/home/ryder/AMR_PROJECT/assemblies/18090_7_67.fa,ERZ3484847.166,4526,5085,IncFIB(K)_1_Kpn3,1-560/560,===============,0/0,100.0,98.93,plasmidfinder,JN233704,18090_7_67
/home/ryder/AMR_PROJECT/assemblies/18090_7_67.fa,ERZ3484847.20,55651,56147,IncFIC(FII)_1,1-499/499,========/======,1/2,99.6,93.79,plasmidfinder,AP001918,18090_7_67
/home/ryder/AMR_PROJECT/assemblies/18090_7_67.fa,ERZ3484847.228,1268,1460,Col(BS512)_1__NC_010656_dupe,1-193/193,===============,0/0,100.0,100.0,plasmidfinder,,18090_7_67
/home/ryder/AMR_PROJECT/assemblies/18090_7_67.fa,ERZ3484847.228,1532,1764,Col(BS512)_1,1-233/233,===============,0/0,100.0,100.0,plasmidfinder,NC_010656,18090_7_67
/home/ryder/AMR_PROJECT/assemblies/18090_7_67.fa,ERZ3484847.239,451,581,ColRNAI_1,1-130/130,========/======,1/1,100.0,85.5,plasmidfinder,DQ298019,18090_7_67
/home/ryder/AMR_PROJECT/assemblies/11791_3_37.fa,ERZ3165256.21,87749,87907,IncB/O/K/Z_2,1-158/160,========/======,2/3,98.12,95.0,plasmidfinder,GU256641,11791_3_37
/home/ryder/AMR_PROJECT/assemblies/11791_3_37.fa,ERZ3165256.57,140,589,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11791_3_37
/home/ryder/AMR_PROJECT/assemblies/11791_3_37.fa,ERZ3165256.58,1043,1162,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,11791_3_37
/home/ryder/AMR_PROJECT/assemblies/11658_7_23.fa,ERZ3164536.51,4793,5180,IncFIA_1,1-388/388,===============,0/0,100.0,100.0,plasmidfinder,AP001918,11658_7_23
/home/ryder/AMR_PROJECT/assemblies/11658_7_23.fa,ERZ3164536.65,2180,2861,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,97.95,plasmidfinder,AP001918,11658_7_23
/home/ryder/AMR_PROJECT/assemblies/11658_7_23.fa,ERZ3164536.67,6167,6427,IncFII(pRSB107)_1_pRSB107,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AJ851089,11658_7_23
/home/ryder/AMR_PROJECT/assemblies/11658_7_23.fa,ERZ3164536.74,1686,1839,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11658_7_23
/home/ryder/AMR_PROJECT/assemblies/11658_7_23.fa,ERZ3164536.80,3711,3915,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995353,11658_7_23
/home/ryder/AMR_PROJECT/assemblies/11658_8_79.fa,ERZ3165328.45,11499,11886,IncFIA_1,1-388/388,===============,0/0,100.0,99.74,plasmidfinder,AP001918,11658_8_79
/home/ryder/AMR_PROJECT/assemblies/11658_8_79.fa,ERZ3165328.52,15647,16328,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_8_79
/home/ryder/AMR_PROJECT/assemblies/11658_5_6.fa,ERZ3164331.25,13889,14160,IncFIC(FII)_1,1-271/499,========/......,1/1,54.31,95.96,plasmidfinder,AP001918,11658_5_6
/home/ryder/AMR_PROJECT/assemblies/11658_5_6.fa,ERZ3164331.41,1902,2583,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_5_6
/home/ryder/AMR_PROJECT/assemblies/11658_7_31.fa,ERZ3164773.39,3433,3820,IncFIA_1,1-388/388,===============,0/0,100.0,99.74,plasmidfinder,AP001918,11658_7_31
/home/ryder/AMR_PROJECT/assemblies/11658_7_31.fa,ERZ3164773.39,21408,22050,IncFIB(pB171)_1_pB171,1-643/643,===============,0/0,100.0,99.22,plasmidfinder,AB024946,11658_7_31
/home/ryder/AMR_PROJECT/assemblies/11658_7_31.fa,ERZ3164773.64,3929,4378,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11658_7_31
/home/ryder/AMR_PROJECT/assemblies/11679_6_74.fa,ERZ3166015.24,6241,6400,IncB/O/K/Z_2,1-160/160,===============,0/0,100.0,100.0,plasmidfinder,GU256641,11679_6_74
/home/ryder/AMR_PROJECT/assemblies/11679_6_74.fa,ERZ3166015.54,3614,3818,Col8282_1,1-205/207,===============,0/0,99.03,89.27,plasmidfinder,DQ995353,11679_6_74
/home/ryder/AMR_PROJECT/assemblies/11679_6_74.fa,ERZ3166015.57,833,986,Col156_1,1-154/154,===============,0/0,100.0,94.16,plasmidfinder,NC_009781,11679_6_74
/home/ryder/AMR_PROJECT/assemblies/11658_7_19.fa,ERZ3164503.25,17388,17648,IncFII_1,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AY458016,11658_7_19
/home/ryder/AMR_PROJECT/assemblies/11679_5_65.fa,ERZ3165898.32,10353,10851,IncFIC(FII)_1,1-499/499,========/======,5/6,99.4,84.26,plasmidfinder,AP001918,11679_5_65
/home/ryder/AMR_PROJECT/assemblies/11679_5_65.fa,ERZ3165898.40,10505,11186,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11679_5_65
/home/ryder/AMR_PROJECT/assemblies/11679_5_65.fa,ERZ3165898.45,6753,6906,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,11679_5_65
/home/ryder/AMR_PROJECT/assemblies/11679_5_65.fa,ERZ3165898.52,4443,4560,ColRNAI_1,1-118/130,==============.,0/0,90.77,84.75,plasmidfinder,DQ298019,11679_5_65
/home/ryder/AMR_PROJECT/assemblies/18090_6_35.fa,ERZ3484867.53,8553,9234,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,97.95,plasmidfinder,AP001918,18090_6_35
/home/ryder/AMR_PROJECT/assemblies/18090_6_35.fa,ERZ3484867.56,3631,3772,Col156_1,13-154/154,.==============,0/0,92.21,98.59,plasmidfinder,NC_009781,18090_6_35
/home/ryder/AMR_PROJECT/assemblies/18090_6_35.fa,ERZ3484867.58,830,959,ColRNAI_1,1-130/130,===============,0/0,100.0,100.0,plasmidfinder,DQ298019,18090_6_35
/home/ryder/AMR_PROJECT/assemblies/18090_6_35.fa,ERZ3484867.62,6179,6439,IncFII(pRSB107)_1_pRSB107,1-261/261,===============,0/0,100.0,100.0,plasmidfinder,AJ851089,18090_6_35
/home/ryder/AMR_PROJECT/assemblies/18090_6_35.fa,ERZ3484867.65,4804,5191,IncFIA_1,1-388/388,===============,0/0,100.0,100.0,plasmidfinder,AP001918,18090_6_35
/home/ryder/AMR_PROJECT/assemblies/11679_5_93.fa,ERZ3166298.103,1,112,IncFIC(FII)_1,188-299/499,.....====......,0/0,22.44,89.29,plasmidfinder,AP001918,11679_5_93
/home/ryder/AMR_PROJECT/assemblies/11679_5_93.fa,ERZ3166298.132,1,314,IncFIC(FII)_1,188-499/499,.....===/======,4/4,62.32,77.78,plasmidfinder,AP001918,11679_5_93
/home/ryder/AMR_PROJECT/assemblies/11679_5_93.fa,ERZ3166298.176,312,565,IncFIC(FII)_1,1-254/499,========.......,0/0,50.9,96.06,plasmidfinder,AP001918,11679_5_93
/home/ryder/AMR_PROJECT/assemblies/11679_5_93.fa,ERZ3166298.60,10893,11574,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11679_5_93
/home/ryder/AMR_PROJECT/assemblies/11679_5_93.fa,ERZ3166298.66,6071,6454,IncFIA_1,5-388/388,===============,0/0,98.97,99.74,plasmidfinder,AP001918,11679_5_93
/home/ryder/AMR_PROJECT/assemblies/11679_5_93.fa,ERZ3166298.69,2045,2809,IncY_1,1-765/765,===============,0/0,100.0,98.82,plasmidfinder,K02380,11679_5_93
/home/ryder/AMR_PROJECT/assemblies/11679_5_93.fa,ERZ3166298.75,6806,7179,IncX1_1,1-374/374,===============,0/0,100.0,94.65,plasmidfinder,EU370913,11679_5_93
/home/ryder/AMR_PROJECT/assemblies/11679_5_93.fa,ERZ3166298.87,945,1098,Col156_1,1-154/154,===============,0/0,100.0,94.81,plasmidfinder,NC_009781,11679_5_93
/home/ryder/AMR_PROJECT/assemblies/11679_5_93.fa,ERZ3166298.99,254,458,Col8282_1,1-205/207,===============,0/0,99.03,89.27,plasmidfinder,DQ995353,11679_5_93
/home/ryder/AMR_PROJECT/assemblies/11658_7_45.fa,ERZ3164965.30,19049,19320,IncFIC(FII)_1,1-271/499,========/......,1/1,54.31,95.96,plasmidfinder,AP001918,11658_7_45
/home/ryder/AMR_PROJECT/assemblies/11658_7_45.fa,ERZ3164965.43,662,1343,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11658_7_45
/home/ryder/AMR_PROJECT/assemblies/11658_7_45.fa,ERZ3164965.68,5344,5474,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11658_7_45
/home/ryder/AMR_PROJECT/assemblies/11658_4_55.fa,ERZ3165396.28,42940,43198,IncFII(29)_1_pUTI89,1-259/259,===============,0/0,100.0,99.61,plasmidfinder,CP003035,11658_4_55
/home/ryder/AMR_PROJECT/assemblies/11658_4_55.fa,ERZ3165396.40,18906,19060,IncB/O/K/Z_2,1-154/160,========/======,1/1,96.25,96.13,plasmidfinder,GU256641,11658_4_55
/home/ryder/AMR_PROJECT/assemblies/11658_4_55.fa,ERZ3165396.41,8168,8849,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11658_4_55
/home/ryder/AMR_PROJECT/assemblies/11658_4_55.fa,ERZ3165396.48,2841,2994,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,11658_4_55
/home/ryder/AMR_PROJECT/assemblies/11658_4_55.fa,ERZ3165396.49,975,1105,ColRNAI_1,1-130/130,========/======,1/1,100.0,88.55,plasmidfinder,DQ298019,11658_4_55
/home/ryder/AMR_PROJECT/assemblies/11679_5_79.fa,ERZ3166144.37,26323,26819,IncFIC(FII)_1,1-499/499,========/======,1/2,99.6,95.59,plasmidfinder,AP001918,11679_5_79
/home/ryder/AMR_PROJECT/assemblies/11679_5_79.fa,ERZ3166144.43,21897,22578,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,98.39,plasmidfinder,AP001918,11679_5_79
/home/ryder/AMR_PROJECT/assemblies/11679_5_79.fa,ERZ3166144.75,3930,4379,IncQ1_1,1-450/450,===============,0/0,100.0,100.0,plasmidfinder,HE654726,11679_5_79
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.106,1555,1787,Col(BS512)_1,1-233/233,===============,0/0,100.0,100.0,plasmidfinder,NC_010656,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.106,1859,2051,Col(BS512)_1__NC_010656_dupe,1-193/193,===============,0/0,100.0,100.0,plasmidfinder,,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.114,567,828,Col(MG828)_1,1-262/262,===============,0/0,100.0,93.13,plasmidfinder,NC_008486,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.121,1,306,IncFIC(FII)_1,196-499/499,.....===/======,4/4,60.72,77.2,plasmidfinder,AP001918,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.148,1,262,IncFIC(FII)_1,1-261/499,========/......,1/1,52.3,95.8,plasmidfinder,AP001918,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.36,4885,5258,IncX1_1,1-374/374,===============,0/0,100.0,98.93,plasmidfinder,EU370913,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.55,1933,2614,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,97.65,plasmidfinder,AP001918,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.60,3433,3820,IncFIA_1,1-388/388,===============,0/0,100.0,99.74,plasmidfinder,AP001918,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11679_6_46.fa,ERZ3165498.90,3606,3710,IncFIC(FII)_1,196-299/499,.....===/=.....,1/1,20.84,87.62,plasmidfinder,AP001918,11679_6_46
/home/ryder/AMR_PROJECT/assemblies/11791_3_94.fa,ERZ3166313.52,2595,3097,IncFIC(FII)_1,1-499/499,========/======,2/4,100.0,95.63,plasmidfinder,AP001918,11791_3_94
/home/ryder/AMR_PROJECT/assemblies/11791_3_94.fa,ERZ3166313.87,842,1034,ColpVC_1,1-193/193,===============,0/0,100.0,88.6,plasmidfinder,JX133088,11791_3_94
/home/ryder/AMR_PROJECT/assemblies/11791_7_34.fa,ERZ3164763.30,3533,4031,IncFIC(FII)_1,1-499/499,========/======,5/6,99.4,84.26,plasmidfinder,AP001918,11791_7_34
/home/ryder/AMR_PROJECT/assemblies/11791_7_34.fa,ERZ3164763.45,13776,14457,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.0,96.63,plasmidfinder,AP001918,11791_7_34
/home/ryder/AMR_PROJECT/assemblies/11791_7_34.fa,ERZ3164763.53,3639,3792,Col156_1,1-154/154,===============,0/0,100.0,98.7,plasmidfinder,NC_009781,11791_7_34
/home/ryder/AMR_PROJECT/assemblies/11657_6_79.fa,ERZ3166013.118,414,606,ColpVC_1,1-193/193,===============,0/0,100.0,98.96,plasmidfinder,JX133088,11657_6_79
/home/ryder/AMR_PROJECT/assemblies/11657_6_79.fa,ERZ3166013.26,64728,65492,IncY_1,1-765/765,===============,0/0,100.0,98.95,plasmidfinder,K02380,11657_6_79
/home/ryder/AMR_PROJECT/assemblies/11657_6_79.fa,ERZ3166013.40,10444,10705,IncFII(pRSB107)_1_pRSB107,1-261/261,========/======,1/1,100.0,96.18,plasmidfinder,AJ851089,11657_6_79
/home/ryder/AMR_PROJECT/assemblies/11657_6_79.fa,ERZ3166013.66,4957,5108,Col156_1,1-152/154,===============,0/0,98.7,98.03,plasmidfinder,NC_009781,11657_6_79
