feature,shap_importance,feature_type
phoP_L52V,0.0,Tier2+Tier1B
ftsI_W322*,0.0,Tier2+Tier1B
ampC_V342F,0.0,Tier2+Tier1B
gyrA_A422P,0.0,Tier2+Tier1B
folP_N49Y,0.0,Tier2+Tier1B
ompF_A108T,0.0,Tier2+Tier1B
gyrA_V540I,0.0,Tier2+Tier1B
ompF_T103S,0.0,Tier2+Tier1B
ompF_G121C,0.0,Tier2+Tier1B
ompF_D119H,0.0,Tier2+Tier1B
ompF_F118L,0.0,Tier2+Tier1B
thyA_T47P,0.0,Tier2+Tier1B
robA_H128Y,0.0,Tier2+Tier1B
ompC_A274T,0.0,Tier2+Tier1B
ompF_E51V,0.0,Tier2+Tier1B
ompC_frameshift_insertion_2bp_pos2295555,0.0,Tier2+Tier1B
rpoB_L253F,0.0,Tier2+Tier1B
pmrB_G320R,0.0,Tier2+Tier1B
gyrB_D622H,0.0,Tier2+Tier1B
gyrB_I792L,0.0,Tier2+Tier1B
ompC_T348P,0.0,Tier2+Tier1B
gyrB_D639Y,0.0,Tier2+Tier1B
thyA_N87Y,0.0,Tier2+Tier1B
thyA_I112F,0.0,Tier2+Tier1B
ompF_D129H,0.0,Tier2+Tier1B
ompF_V354I,0.0,Tier2+Tier1B
folP_G31R,0.0,Tier2+Tier1B
evgA,0.0,Tier2+Tier1B
floR,0.0,Tier2+Tier1B
gadW,0.0,Tier2+Tier1B
gadX,0.0,Tier2+Tier1B
kdpE,0.0,Tier2+Tier1B
leuO,0.0,Tier2+Tier1B
linG,0.0,Tier2+Tier1B
lnuG,0.0,Tier2+Tier1B
marA,0.0,Tier2+Tier1B
mdfA,0.0,Tier2+Tier1B
parE_S347T,0.0,Tier2+Tier1B
mdtB,0.0,Tier2+Tier1B
cmlA6,0.0,Tier2+Tier1B
cpxA,0.0,Tier2+Tier1B
determinant_of_bleomycin_resistance,0.0,Tier2+Tier1B
dfrA10,0.0,Tier2+Tier1B
dfrA12,0.0,Tier2+Tier1B
dfrA19,0.0,Tier2+Tier1B
dfrA21,0.0,Tier2+Tier1B
dfrA8,0.0,Tier2+Tier1B
dfrB1,0.0,Tier2+Tier1B
mdtA,0.0,Tier2+Tier1B
gyrB_G284C,0.0,Tier2+Tier1B
vgaC,0.0,Tier2+Tier1B
ARR-3_4,0.0,Tier2+Tier1B
QnrA1_1,0.0,Tier2+Tier1B
QnrB1_1,0.0,Tier2+Tier1B
mdtC,0.0,Tier2+Tier1B
mdtE,0.0,Tier2+Tier1B
mdtF,0.0,Tier2+Tier1B
mdtG,0.0,Tier2+Tier1B
mdtH,0.0,Tier2+Tier1B
emrY,0.0,Tier2+Tier1B
mdtN,0.0,Tier2+Tier1B
mdtO,0.0,Tier2+Tier1B
mdtP,0.0,Tier2+Tier1B
mefB,0.0,Tier2+Tier1B
mfd,0.0,Tier2+Tier1B
mphB,0.0,Tier2+Tier1B
msbA,0.0,Tier2+Tier1B
oqxA,0.0,Tier2+Tier1B
emrK,0.0,Tier2+Tier1B
emrR,0.0,Tier2+Tier1B
mdtL,0.0,Tier2+Tier1B
catI,0.0,Tier2+Tier1B
cmlA5,0.0,Tier2+Tier1B
QnrD1,0.0,Tier2+Tier1B
QnrS1,0.0,Tier2+Tier1B
QnrS2,0.0,Tier2+Tier1B
QnrS4,0.0,Tier2+Tier1B
SAT-1,0.0,Tier2+Tier1B
SHV-134,0.0,Tier2+Tier1B
SHV-2,0.0,Tier2+Tier1B
YojI,0.0,Tier2+Tier1B
emrA,0.0,Tier2+Tier1B
aadA13,0.0,Tier2+Tier1B
aadA17,0.0,Tier2+Tier1B
aadA2,0.0,Tier2+Tier1B
aadA22,0.0,Tier2+Tier1B
MCR-1,0.0,Tier2+Tier1B
MCR-3,0.0,Tier2+Tier1B
NDM-1,0.0,Tier2+Tier1B
NDM-5,0.0,Tier2+Tier1B
OXA-15,0.0,Tier2+Tier1B
OXA-2,0.0,Tier2+Tier1B
aadA12,0.0,Tier2+Tier1B
emrB,0.0,Tier2+Tier1B
emrD,0.0,Tier2+Tier1B
aadA25,0.0,Tier2+Tier1B
aadA4,0.0,Tier2+Tier1B
acrB,0.0,Tier2+Tier1B
acrD,0.0,Tier2+Tier1B
acrE,0.0,Tier2+Tier1B
acrF,0.0,Tier2+Tier1B
acrS,0.0,Tier2+Tier1B
arr-2,0.0,Tier2+Tier1B
catB3,0.0,Tier2+Tier1B
bacA,0.0,Tier2+Tier1B
baeR,0.0,Tier2+Tier1B
gyrA_E507K,0.0,Tier2+Tier1B
gyrA_T586P,0.0,Tier2+Tier1B
robA_A203S,0.0,Tier2+Tier1B
robA_Y198H,0.0,Tier2+Tier1B
robA_P172T,0.0,Tier2+Tier1B
robA_L178F,0.0,Tier2+Tier1B
robA_R119C,0.0,Tier2+Tier1B
baeS,0.0,Tier2+Tier1B
arr-3,0.0,Tier2+Tier1B
blaTEM-15_1,0.0,Tier2+Tier1B
blaTEM-190_1,0.0,Tier2+Tier1B
blaTEM-1D_83,0.0,Tier2+Tier1B
blaTEM-30_1,0.0,Tier2+Tier1B
blaTEM-34_1,0.0,Tier2+Tier1B
blaTEM-84_1,0.0,Tier2+Tier1B
blaCTX-M-14b_1,0.0,Tier2+Tier1B
blaCTX-M-15_23,0.0,Tier2+Tier1B
blaCTX-M-1_6,0.0,Tier2+Tier1B
blaCTX-M-24_8,0.0,Tier2+Tier1B
gyrB_T292S,0.0,Tier2+Tier1B
blaCTX-M-55_2,0.0,Tier2+Tier1B
blaCTX-M-65_2,0.0,Tier2+Tier1B
blaGES-5_1,0.0,Tier2+Tier1B
blaNDM-1_1,0.0,Tier2+Tier1B
blaNDM-5_1,0.0,Tier2+Tier1B
blaOXA-10_2,0.0,Tier2+Tier1B
blaOXA-2_1,0.0,Tier2+Tier1B
blaOXA-9_2,0.0,Tier2+Tier1B
blaSHV-12_1,0.0,Tier2+Tier1B
aadA1_2,0.0,Tier2+Tier1B
blaCTX-M-27_1,0.0,Tier2+Tier1B
mcr-3_1,0.0,Tier2+Tier1B
mef(B)_1,0.0,Tier2+Tier1B
mph(B)_1,0.0,Tier2+Tier1B
catA1_1,0.0,Tier2+Tier1B
catA2_1,0.0,Tier2+Tier1B
catB3_1,0.0,Tier2+Tier1B
catB4_1,0.0,Tier2+Tier1B
cmlA1_1,0.0,Tier2+Tier1B
dfrA10_1,0.0,Tier2+Tier1B
dfrA12_1,0.0,Tier2+Tier1B
blaTEM-158_1,0.0,Tier2+Tier1B
dfrA18_1,0.0,Tier2+Tier1B
dfrA21_1,0.0,Tier2+Tier1B
dfrA5_1,0.0,Tier2+Tier1B
dfrA8_1,0.0,Tier2+Tier1B
blaSHV-2_2,0.0,Tier2+Tier1B
kpsT,0.0,Novel
blaTEM-106_1,0.0,Tier2+Tier1B
blaTEM-110_1,0.0,Tier2+Tier1B
blaTEM-122_1,0.0,Tier2+Tier1B
blaTEM-135_1,0.0,Tier2+Tier1B
dfrA14_1,0.0,Tier2+Tier1B
aac(3)-VIa_1,0.0,Tier2+Tier1B
aac(6')-IIc_1,0.0,Tier2+Tier1B
aac(6')-Iaf_1,0.0,Tier2+Tier1B
aac(6')-Ib_1,0.0,Tier2+Tier1B
aac(6')Ib-cr_1,0.0,Tier2+Tier1B
aadA13_1,0.0,Tier2+Tier1B
oqxB,0.0,Tier2+Tier1B
patA,0.0,Tier2+Tier1B
qacH,0.0,Tier2+Tier1B
rmtB,0.0,Tier2+Tier1B
aadA1_5,0.0,Tier2+Tier1B
tetM,0.0,Tier2+Tier1B
tetX,0.0,Tier2+Tier1B
tolC,0.0,Tier2+Tier1B
parC_R43G,0.0,Tier2+Tier1B
phoQ_A482T,0.0,Tier2+Tier1B
robA_Q20*,0.0,Tier2+Tier1B
pmrB_P273T,0.0,Tier2+Tier1B
tolC_*272*,0.0,Tier2+Tier1B
gyrA_P265S,0.0,Tier2+Tier1B
tolC_M264I,0.0,Tier2+Tier1B
sul3,0.0,Tier2+Tier1B
aadA22_1,0.0,Tier2+Tier1B
aadA24_1,0.0,Tier2+Tier1B
aadA2_2,0.0,Tier2+Tier1B
aadA4_1,0.0,Tier2+Tier1B
aadA5_1,0.0,Tier2+Tier1B
aadB_1,0.0,Tier2+Tier1B
aph(3')-IIa_1,0.0,Tier2+Tier1B
aph(3')-Ia_1,0.0,Tier2+Tier1B
aph(3')-Ic_1,0.0,Tier2+Tier1B
aph(4)-Ia_1,0.0,Tier2+Tier1B
aac(3)-IVa_1,0.0,Tier2+Tier1B
blaCMY-2_1,0.0,Tier2+Tier1B
blaCMY-42_1,0.0,Tier2+Tier1B
blaCTX-M-14_1,0.0,Tier2+Tier1B
QnrB44_1,0.0,Tier2+Tier1B
QnrD_1,0.0,Tier2+Tier1B
QnrS1_1,0.0,Tier2+Tier1B
QnrS2_1,0.0,Tier2+Tier1B
QnrS4_1,0.0,Tier2+Tier1B
aac(3)-IIa_1,0.0,Tier2+Tier1B
aac(3)-IId_1,0.0,Tier2+Tier1B
aac(3)-IIe_1,0.0,Tier2+Tier1B
blaCARB-2_1,0.0,Tier2+Tier1B
ftsI_Q125H,0.0,Tier2+Tier1B
parE_L256M,0.0,Tier2+Tier1B
gyrA_A353T,0.0,Tier2+Tier1B
gyrA_A457P,0.0,Tier2+Tier1B
gyrA_G564W,0.0,Tier2+Tier1B
gyrA_T586A,0.0,Tier2+Tier1B
gyrA_D294Y,0.0,Tier2+Tier1B
gyrB_D277Y,0.0,Tier2+Tier1B
gyrA_S555A,0.0,Tier2+Tier1B
gyrA_N585Y,0.0,Tier2+Tier1B
OXA-9,0.0,Tier2+Tier1B
robA_A207P,0.0,Tier2+Tier1B
folA_W78*,0.0,Tier2+Tier1B
pmrB_T332A,0.0,Tier2+Tier1B
parC_Q695L,0.0,Tier2+Tier1B
parE_G394C,0.0,Tier2+Tier1B
parC_S57C,0.0,Tier2+Tier1B
parC_G53C,0.0,Tier2+Tier1B
parC_L125M,0.0,Tier2+Tier1B
robA_T124P,0.0,Tier2+Tier1B
parE_G546C,0.0,Tier2+Tier1B
gyrA_D476Y,0.0,Tier2+Tier1B
ompC_F109L,0.0,Tier2+Tier1B
ompC_V117I,0.0,Tier2+Tier1B
folP_V216M,0.0,Tier2+Tier1B
phoQ_V198M,0.0,Tier2+Tier1B
gyrB_I375L,0.0,Tier2+Tier1B
gyrB_R387C,0.0,Tier2+Tier1B
rpsL_V63M,0.0,Tier2+Tier1B
gyrA_T363S,0.0,Tier2+Tier1B
parC_P162A,0.0,Tier2+Tier1B
gyrA_I528F,0.0,Tier2+Tier1B
pmrB_I86F,0.0,Tier2+Tier1B
gyrA_V704M,0.0,Tier2+Tier1B
robA_T200S,0.0,Tier2+Tier1B
phoQ_T244S,0.0,Tier2+Tier1B
phoQ_K2I,0.0,Tier2+Tier1B
ompF_A113P,0.0,Tier2+Tier1B
ompF_T269S,0.0,Tier2+Tier1B
acrR_Y108*,0.0,Tier2+Tier1B
gyrB_G425R,0.0,Tier2+Tier1B
gyrB_E131K,0.0,Tier2+Tier1B
ampC_R325H,0.0,Tier2+Tier1B
parC_L451M,0.0,Tier2+Tier1B
gyrA_G858R,0.0,Tier2+Tier1B
gyrA_A271S,0.0,Tier2+Tier1B
phoQ_G329C,0.0,Tier2+Tier1B
robA_I287F,0.0,Tier2+Tier1B
phoQ_V146M,0.0,Tier2+Tier1B
parE_A489T,0.0,Tier2+Tier1B
folP_A40P,0.0,Tier2+Tier1B
parC_A159S,0.0,Tier2+Tier1B
parC_L376V,0.0,Tier2+Tier1B
parC_N385H,0.0,Tier2+Tier1B
ftsI_S564R,0.0,Tier2+Tier1B
pmrB_S12T,0.0,Tier2+Tier1B
pmrB_D315Y,0.0,Tier2+Tier1B
phoQ_S423C,0.0,Tier2+Tier1B
gyrB_Q721K,0.0,Tier2+Tier1B
gyrB_I663M,0.0,Tier2+Tier1B
ompC_S295T,0.0,Tier2+Tier1B
gyrA_L533M,0.0,Tier2+Tier1B
gyrA_D849H,0.0,Tier2+Tier1B
robA_G222C,0.0,Tier2+Tier1B
folP_Q226K,0.0,Tier2+Tier1B
parC_N395H,0.0,Tier2+Tier1B
robA_D75Y,0.0,Tier2+Tier1B
robA_G47C,0.0,Tier2+Tier1B
robA_L168F,0.0,Tier2+Tier1B
robA_E150K,0.0,Tier2+Tier1B
robA_S144C,0.0,Tier2+Tier1B
robA_A101S,0.0,Tier2+Tier1B
robA_Q98K,0.0,Tier2+Tier1B
robA_T89S,0.0,Tier2+Tier1B
gyrB_A800T,0.0,Tier2+Tier1B
phoQ_P241S,0.0,Tier2+Tier1B
gyrA_G740C,0.0,Tier2+Tier1B
ompC_T72S,0.0,Tier2+Tier1B
gyrA_G288C,0.0,Tier2+Tier1B
ampC_L147F,0.0,Tier2+Tier1B
pmrB_S32C,0.0,Tier2+Tier1B
rpoB_*1098*,0.0,Tier2+Tier1B
ompF_A355T,0.0,Tier2+Tier1B
pmrB_T238N,0.0,Tier2+Tier1B
gyrB_D459H,0.0,Tier2+Tier1B
gyrB_G435R,0.0,Tier2+Tier1B
gyrA_V737M,0.0,Tier2+Tier1B
parC_G35R,0.0,Tier2+Tier1B
AAC(3)-VIa,0.0,Tier2+Tier1B
AAC(6')-IIc,0.0,Tier2+Tier1B
AAC(6')-Iaf,0.0,Tier2+Tier1B
ANT(2'')-Ia,0.0,Tier2+Tier1B
APH(3')-IIa,0.0,Tier2+Tier1B
APH(4)-Ia,0.0,Tier2+Tier1B
CARB-3,0.0,Tier2+Tier1B
CMY-59,0.0,Tier2+Tier1B
CRP,0.0,Tier2+Tier1B
CTX-M-1,0.0,Tier2+Tier1B
parE_P472T,0.0,Tier2+Tier1B
CTX-M-27,0.0,Tier2+Tier1B
phoQ_A153T,0.0,Tier2+Tier1B
ompF_V314L,0.0,Tier2+Tier1B
gyrB_A408P,0.0,Tier2+Tier1B
rpoB_S148R,0.0,Tier2+Tier1B
gyrA_E505K,0.0,Tier2+Tier1B
ampC_V194F,0.0,Tier2+Tier1B
ampC_I300M,0.0,Tier2+Tier1B
gyrB_V122L,0.0,Tier2+Tier1B
tolC_*377*,0.0,Tier2+Tier1B
CTX-M-14,0.0,Tier2+Tier1B
PmrC,0.0,Tier2+Tier1B
PmrF,0.0,Tier2+Tier1B
QepA2,0.0,Tier2+Tier1B
QnrA1,0.0,Tier2+Tier1B
QnrB1,0.0,Tier2+Tier1B
QnrB44,0.0,Tier2+Tier1B
CTX-M-55,0.0,Tier2+Tier1B
CTX-M-65,0.0,Tier2+Tier1B
CTX-M-9,0.0,Tier2+Tier1B
EreA2,0.0,Tier2+Tier1B
H-NS,0.0,Tier2+Tier1B
Erm(42),0.0,Tier2+Tier1B
ErmB,0.0,Tier2+Tier1B
Escherichia_coli_CpxR,0.0,Tier2+Tier1B
Escherichia_coli_LamB,0.0,Tier2+Tier1B
Escherichia_coli_acrA,0.0,Tier2+Tier1B
Escherichia_coli_rob,0.0,Tier2+Tier1B
FosA4,0.0,Tier2+Tier1B
FosA6,0.0,Tier2+Tier1B
FosA7,0.0,Tier2+Tier1B
GES-20,0.0,Tier2+Tier1B
EreB,0.0,Tier2+Tier1B
gyrB_Q556K,0.0,Tier2+Tier1B
parE_S458T,0.0,Tier2+Tier1B
parE_N410Y,0.0,Tier2+Tier1B
parE_A406T,0.0,Tier2+Tier1B
gyrB_G77C,0.0,Tier2+Tier1B
ampC_E187K,0.0,Tier2+Tier1B
ampC_S185R,0.0,Tier2+Tier1B
ampC_G175C,0.0,Tier2+Tier1B
folP_I253F,0.0,Tier2+Tier1B
gyrB_A428T,0.0,Tier2+Tier1B
tolC_E318D,0.0,Tier2+Tier1B
folP_G250S,0.0,Tier2+Tier1B
thyA_D246Y,0.0,Tier2+Tier1B
gyrA_V385M,0.0,Tier2+Tier1B
gyrA_A388T,0.0,Tier2+Tier1B
rpoB_Q312H,0.0,Tier2+Tier1B
pmrB_A162S,0.0,Tier2+Tier1B
tolC_S423R,0.0,Tier2+Tier1B
gyrB_V349I,0.0,Tier2+Tier1B
rpoB_Y469*,0.0,Tier2+Tier1B
pmrB_Y318F,0.0,Tier2+Tier1B
gyrB_H237Y,0.0,Tier2+Tier1B
gyrB_V371M,0.0,Tier2+Tier1B
parC_A533S,0.0,Tier2+Tier1B
phoP_G24R,0.0,Tier2+Tier1B
phoQ_E336K,0.0,Tier2+Tier1B
AAC(3)-IV,0.0,Tier2+Tier1B
gyrA_V146I,0.0,Tier2+Tier1B
gyrA_A175S,0.0,Tier2+Tier1B
tolC_*370*,0.0,Tier2+Tier1B
ampC_V294L,0.0,Tier2+Tier1B
parC_G508C,0.0,Tier2+Tier1B
gyrB_S558P,0.0,Tier2+Tier1B
rpoB_*1094*,0.0,Tier2+Tier1B
phoQ_A341S,0.0,Tier2+Tier1B
folP_K279N,0.0,Tier2+Tier1B
gyrA_L326F,0.0,Tier2+Tier1B
phoQ_S187R,0.0,Tier2+Tier1B
folP_A130V,0.0,Tier2+Tier1B
folP_F28L,0.0,Tier2+Tier1B
parC_M241L,0.0,Tier2+Tier1B
parE_T14S,0.0,Tier2+Tier1B
marR_R53H,0.0,Tier2+Tier1B
tolC_V104E,0.0,Tier2+Tier1B
gyrB_V325M,0.0,Tier2+Tier1B
